ra,dec,mag
112.255025678181,86.3075739869696,8.874213
308.386152299846,88.0673388319936,8.874289
21.1252017498961,88.2626521876467,8.877148
108.474680184557,88.3460153329163,8.87741
309.696620740001,89.4064592245051,8.893367
59.6437393287342,84.4644197173779,8.89486
333.692103359479,86.5678688722538,8.895168
18.9397280265785,85.0944161054643,8.898941
242.236263639351,87.9772959672601,8.905194
41.7622894488191,85.5416243535707,8.907389
9.9642671199676,87.7967743139856,8.92289
10.4205356748785,86.3936444255143,8.940308
76.2473872713368,86.4282895008603,8.943573
144.430122154042,85.8713839716537,8.945537
259.764987778386,88.64807683352,8.949511
109.255335161287,85.1762111450935,8.95073
324.308083354993,86.441512442858,8.952241
19.7361449062747,86.9804762370967,8.954405
90.0526125136201,86.3916015220945,8.95526
27.9071569774824,84.3786647579149,8.963196
331.569542697759,89.3439330409288,8.966067
222.750607223745,85.8953856962842,8.969081
328.132384800587,84.8237744388063,8.970842
75.9723702275102,89.4206764502713,8.973213
104.882246509269,85.9572638840527,8.97698
107.819040147985,85.1936026987344,8.978787
311.098761019118,85.5641721105197,8.981474
68.0724557908069,88.6288041754267,8.98359
231.581376229099,87.4355448964599,8.986246
146.588874209276,89.5694702286826,8.989181
189.419461788643,87.9730852477979,8.989423
38.7878541157882,87.3580495040945,8.991886
253.783303993537,85.6195572966166,8.993371
355.806984785839,88.342061379341,8.996025
281.327359935952,86.6455646979955,8.997397
19.190564548873,84.5767752015366,9.000996
300.741342693943,88.7634059436324,9.005332
27.7286224501995,86.2666143529025,9.010908
53.890510318495,86.3996348194365,9.013102
166.755987268,85.6758958087336,9.025938
203.954103115976,87.2934389819125,9.031185
52.1480708758356,87.3946770062632,9.034538
112.162212580287,88.6369170750431,9.03973
171.076192921804,86.0441860289582,9.045946
279.430556110363,85.6087740713651,9.049676
254.217191875382,86.8382723973087,9.050719
76.0455193230203,85.2579752556817,9.053309
208.212655985251,86.4903131694815,9.056061
123.530927991069,87.6921652774444,9.057027
102.221955762685,89.0793016455704,9.060226
296.301204611757,86.0458956504717,9.065448
322.799163941121,86.8724093540556,9.065889
299.543417615233,85.3469333422723,9.066464
358.233229702891,89.4447276378271,9.078699
87.610708646801,88.7776794169722,9.08179
291.076318874832,85.3659032146143,9.084721
282.216670027114,86.7439092208817,9.087548
16.2587401070021,86.2454263525306,9.093363
299.415520567603,86.3705576085424,9.09757
355.347760899915,85.0722786003434,9.097782
4.02337921763907,88.4011597175795,9.104217
30.5806025848248,85.7414937091185,9.10473
69.2666552667774,85.867047545983,9.109857
31.347730342169,86.9656048969173,9.110271
60.4808811485153,88.7495731396333,9.113577
6.5146784345215,86.0350201453195,9.117859
205.776964219503,87.8516028426171,9.120761
10.6492730796962,84.3727596702276,9.124188
26.0751143995838,86.7386170028319,9.125945
288.766959405021,86.1378106127668,9.126218
4.66468261232279,85.1876220792183,9.129411
276.995542294308,88.746026919981,9.133594
273.166669183641,86.2088251692389,9.134036
140.023804810812,86.1329275752181,9.137237
268.394702430098,88.1959723448606,9.1375475
287.106800527891,86.936510316521,9.139378
121.90761188053,88.7659226043794,9.141984
20.0412179884181,84.7576908003594,9.144366
23.1200988783993,85.3896502204298,9.149961
208.739692186059,87.3956256529407,9.151063
137.216049472533,86.8346970892307,9.159187
18.800498372536,84.9890961875415,9.165605
242.395197306893,88.5117458891472,9.167286
59.1267842112792,85.2531006587787,9.169772
316.725056978089,88.8290802698526,9.171132
46.5677013449055,84.6340756544684,9.175737
331.446795217686,87.578400060491,9.181379
71.3290010494149,87.4259065495358,9.186422
53.2001293464091,85.1607208684559,9.187382
152.646593487225,87.1402260519102,9.187863
35.9186854635733,84.5707354657862,9.188763
29.4967422224752,86.0681457659493,9.188864
340.596267560626,88.5236698700131,9.201949
108.9911404904,87.2606811991386,9.203828
337.622422593192,86.5298682112641,9.205725
242.908883621018,87.4857510267376,9.20877
43.9543928215307,86.9790147107664,9.211099
346.25187476095,85.5771489714543,9.211678
352.247661287533,84.54796246052,9.21433
322.827298379186,86.8687037667131,9.2154455
347.827596980335,84.9895126911894,9.218797
